DAU*,Herd Name,Post Hunt Estimate,Buck/ Doe ratio (per 100),Tag,Bucks,Does,Fawns,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,LowResponse,List,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Quota,Choice 1 Applicants,Dates,Notes,New,HD,hybrid,PLO,RFW,OTC,NoApps,nopoints,Valid GMUs,harvestunit,Total_Acres,Public_Acres,Public_Percent,Hunters_per_Acre,Hunters_per_Public_Acre,Drawn_out_level24,Chance_at_DOL24,DOL24,Drawn_out_level23,Chance_at_DOL23,DOL23,Chance_at_DOLN,DOLE25,Chance_at_DOLN24,DOLE24,Chance_at_DOLN23,DOL3,DOLE23,slope,predictedDrawnOut,PredPrefPoints,Predpercent,PredPrefPercent
33,Mesa de Maya,1900,50,DM137P1R,60,0,0,60,81,0.74099999999999999,333,No,A,Y_R,Choice 2,2,3,67.0%,100.0%,D,M,137,P1,R,P1R,-1,100,43,Oct. 24-Nov. 3,"Plains,Private Land Only",NA,No,No,Yes,No,No,NA,Y,"143,144","143 All Rifle,144 All Rifle",2251057,299799,13.3%,3.59830959411512e-5,2.7018102128426047e-4,Choice 2,100.0%,-1,Leftover,100.0%,0,0.32999999999999996,-0.67,0,-1,0,-4,0,-0.3349999999999999,-1.2266666666666666,Choice 3,0.7733333333333334,77%
28,Arkansas River,7310,28,DM137P1R,60,0,0,60,81,0.74099999999999999,333,No,A,Y_NR,0 Pref Points,1,1,100.0%,100.0%,D,M,137,P1,R,P1R,0,100,43,Oct. 24-Nov. 3,"Plains,Private Land Only",NA,No,No,Yes,No,No,NA,N,"137,138","137 All Rifle,138 All Rifle",2251057,299799,13.3%,3.59830959411512e-5,2.7018102128426047e-4,0 Pref Points,100.0%,0,Leftover,100.0%,0,0,0,0,0,0,-4,0,-0,-0,Choice 2,-0,0%
33,Mesa de Maya,1900,50,DM137P1R,60,0,0,60,81,0.74099999999999999,333,No,A,Y_NR,0 Pref Points,1,1,100.0%,100.0%,D,M,137,P1,R,P1R,0,100,43,Oct. 24-Nov. 3,"Plains,Private Land Only",NA,No,No,Yes,No,No,NA,N,"143,144","143 All Rifle,144 All Rifle",2251057,299799,13.3%,3.59830959411512e-5,2.7018102128426047e-4,0 Pref Points,100.0%,0,Leftover,100.0%,0,0,0,0,0,0,-4,0,-0,-0,Choice 2,-0,0%
28,Arkansas River,7310,28,DM137P1R,60,0,0,60,81,0.74099999999999999,333,No,A,L_U,4 Pref Points,3,3,100.0%,100.0%,D,M,137,P1,R,P1R,4,100,43,Oct. 24-Nov. 3,"Plains,Private Land Only",NA,No,No,Yes,No,No,NA,N,"137,138","137 All Rifle,138 All Rifle",2251057,299799,13.3%,3.59830959411512e-5,2.7018102128426047e-4,0 Pref Points,62.0%,0,1 Pref Points,57.0%,1,0,4,0.38,0.38,0.43000000000000005,NA,1.4300000000000002,1.2850000000000001,4.506666666666667,4 Preference Points,0.4933333333333332,49%
33,Mesa de Maya,1900,50,DM137P1R,60,0,0,60,81,0.74099999999999999,333,No,A,L_U,4 Pref Points,3,3,100.0%,100.0%,D,M,137,P1,R,P1R,4,100,43,Oct. 24-Nov. 3,"Plains,Private Land Only",NA,No,No,Yes,No,No,NA,N,"143,144","143 All Rifle,144 All Rifle",2251057,299799,13.3%,3.59830959411512e-5,2.7018102128426047e-4,0 Pref Points,62.0%,0,1 Pref Points,57.0%,1,0,4,0.38,0.38,0.43000000000000005,NA,1.4300000000000002,1.2850000000000001,4.506666666666667,4 Preference Points,0.4933333333333332,49%
28,Arkansas River,7310,28,DM137P1R,60,0,0,60,81,0.74099999999999999,333,No,A,L_R,Choice 2,4,10,40.0%,100.0%,D,M,137,P1,R,P1R,-1,100,43,Oct. 24-Nov. 3,"Plains,Private Land Only",NA,No,No,Yes,No,No,NA,Y,"137,138","137 All Rifle,138 All Rifle",2251057,299799,13.3%,3.59830959411512e-5,2.7018102128426047e-4,Leftover Choice 2,33.0%,0,Leftover Choice 1,100.0%,0,0.6,-0.4,0.6699999999999999,0.6699999999999999,0,NA,0,-0.20000000000000023,-0.3100000000000004,Choice 2,0.6899999999999996,69%
33,Mesa de Maya,1900,50,DM137P1R,60,0,0,60,81,0.74099999999999999,333,No,A,L_R,Choice 2,4,10,40.0%,100.0%,D,M,137,P1,R,P1R,-1,100,43,Oct. 24-Nov. 3,"Plains,Private Land Only",NA,No,No,Yes,No,No,NA,Y,"143,144","143 All Rifle,144 All Rifle",2251057,299799,13.3%,3.59830959411512e-5,2.7018102128426047e-4,Leftover Choice 2,33.0%,0,Leftover Choice 1,100.0%,0,0.6,-0.4,0.6699999999999999,0.6699999999999999,0,NA,0,-0.20000000000000023,-0.3100000000000004,Choice 2,0.6899999999999996,69%
2,Bears Ears,21330,22,DE003P2R,285,49,4,338,447,0.75600000000000001,1779,No,A,A_R,0 Pref Points,67,107,63.0%,63.0%,D,E,003,P2,R,P2R,0,490,520,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"3,4,5,14,214,301,441","3 All Rifle,4 All Rifle,5 All Rifle,14 All Rifle,214 All Rifle,301 All Rifle,441 All Rifle",3139801,1499273,47.8%,1.423657104383367e-4,2.981445007013399e-4,0 Pref Points,28.0%,0,0 Pref Points,26.0%,0,0.37,0.37,0.72,0.72,0.74,NA,0.74,-0.18500000000000014,0.23999999999999988,0 Preference Points,0.7600000000000001,76%
2,Bears Ears,21330,22,DE003P2R,285,49,4,338,447,0.75600000000000001,1779,No,A,A_NR,0 Pref Points,105,191,55.0%,55.0%,D,E,003,P2,R,P2R,0,490,520,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"3,4,5,14,214,301,441","3 All Rifle,4 All Rifle,5 All Rifle,14 All Rifle,214 All Rifle,301 All Rifle,441 All Rifle",3139801,1499273,47.8%,1.423657104383367e-4,2.981445007013399e-4,0 Pref Points,24.0%,0,0 Pref Points,27.0%,0,0.44999999999999996,0.44999999999999996,0.76,0.76,0.73,NA,0.73,-0.14000000000000012,0.3666666666666666,0 Preference Points,0.6333333333333334,63%
2,Bears Ears,21330,22,DE003P2R,285,49,4,338,447,0.75600000000000001,1779,No,A,Y_R,Choice 2,6,18,33.0%,88.0%,D,E,003,P2,R,P2R,-1,490,520,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"3,4,5,14,214,301,441","3 All Rifle,4 All Rifle,5 All Rifle,14 All Rifle,214 All Rifle,301 All Rifle,441 All Rifle",3139801,1499273,47.8%,1.423657104383367e-4,2.981445007013399e-4,Choice 3,10.0%,-2,Choice 3,12.0%,-2,0.6699999999999999,-0.33000000000000007,0.9,-1.1,0.88,NA,-1.12,0.39500000000000013,-0.06000000000000005,Choice 2,0.94,94%
2,Bears Ears,21330,22,DE003P2R,285,49,4,338,447,0.75600000000000001,1779,No,A,Y_NR,0 Pref Points,7,8,88.0%,100.0%,D,E,003,P2,R,P2R,0,490,520,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"3,4,5,14,214,301,441","3 All Rifle,4 All Rifle,5 All Rifle,14 All Rifle,214 All Rifle,301 All Rifle,441 All Rifle",3139801,1499273,47.8%,1.423657104383367e-4,2.981445007013399e-4,0 Pref Points,33.0%,0,Choice 2,17.0%,-1,0.12,0.12,0.6699999999999999,0.6699999999999999,0.83,NA,-0.17000000000000004,0.14500000000000005,0.49666666666666665,0 Preference Points,0.5033333333333334,50%
2,Bears Ears,21330,22,DE003P2R,285,49,4,338,447,0.75600000000000001,1779,No,A,L_U,0 Pref Points,47,61,77.0%,77.0%,D,E,003,P2,R,P2R,0,490,520,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"3,4,5,14,214,301,441","3 All Rifle,4 All Rifle,5 All Rifle,14 All Rifle,214 All Rifle,301 All Rifle,441 All Rifle",3139801,1499273,47.8%,1.423657104383367e-4,2.981445007013399e-4,0 Pref Points,64.0%,0,0 Pref Points,53.0%,0,0.22999999999999998,0.22999999999999998,0.36,0.36,0.47,NA,0.47,-0.12000000000000012,0.11333333333333312,0 Preference Points,0.8866666666666669,89%
2,Bears Ears,21330,22,DE003P2R,285,49,4,338,447,0.75600000000000001,1779,No,A,L_R,Leftover Choice 1,34,35,97.0%,100.0%,D,E,003,P2,R,P2R,0,490,520,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"3,4,5,14,214,301,441","3 All Rifle,4 All Rifle,5 All Rifle,14 All Rifle,214 All Rifle,301 All Rifle,441 All Rifle",3139801,1499273,47.8%,1.423657104383367e-4,2.981445007013399e-4,Leftover Choice 1,50.0%,0,Leftover Choice 1,21.0%,0,0.030000000000000027,0.030000000000000027,0.5,0.5,0.79,NA,0.79,-0.3800000000000002,-0.3200000000000003,Choice 2,0.6799999999999997,68%
7,White River,23520,29,DE011P2R,180,25,0,206,317,0.65,1431,No,A,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,011,P2,R,P2R,-4,400,202,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"11,12,13,22,23,24,211","11 All Rifle,12 All Rifle,13 All Rifle,22 All Rifle,23 All Rifle,24 All Rifle,211 All Rifle",4103062,2458283,59.9%,7.725937360927034e-5,1.2895179277568937e-4,0 Pref Points,77.0%,0,0 Pref Points,65.0%,0,0,-4,0.22999999999999998,0.22999999999999998,0.35,NA,0.35,-2.1750000000000007,-5.49,Leftover,0.5099999999999998,51%
7,White River,23520,29,DE011P2R,180,25,0,206,317,0.65,1431,No,A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,011,P2,R,P2R,-4,400,202,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"11,12,13,22,23,24,211","11 All Rifle,12 All Rifle,13 All Rifle,22 All Rifle,23 All Rifle,24 All Rifle,211 All Rifle",4103062,2458283,59.9%,7.725937360927034e-5,1.2895179277568937e-4,0 Pref Points,77.0%,0,0 Pref Points,71.0%,0,0,-4,0.22999999999999998,0.22999999999999998,0.29000000000000004,NA,0.29000000000000004,-2.1450000000000005,-5.449999999999999,Leftover,0.5500000000000007,55%
7,White River,23520,29,DE011P2R,180,25,0,206,317,0.65,1431,No,A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,011,P2,R,P2R,-4,400,202,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"11,12,13,22,23,24,211","11 All Rifle,12 All Rifle,13 All Rifle,22 All Rifle,23 All Rifle,24 All Rifle,211 All Rifle",4103062,2458283,59.9%,7.725937360927034e-5,1.2895179277568937e-4,Choice 2,55.0%,-1,Choice 2,50.0%,-1,0,-4,0.44999999999999996,-0.55,0.5,NA,-0.5,-1.750000000000001,-5.1833333333333345,Leftover,0.8166666666666655,82%
7,White River,23520,29,DE011P2R,180,25,0,206,317,0.65,1431,No,A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,011,P2,R,P2R,-4,400,202,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"11,12,13,22,23,24,211","11 All Rifle,12 All Rifle,13 All Rifle,22 All Rifle,23 All Rifle,24 All Rifle,211 All Rifle",4103062,2458283,59.9%,7.725937360927034e-5,1.2895179277568937e-4,None Drawn,NA,0,0 Pref Points,100.0%,0,0,-4,NA,NA,0,NA,0,-2,-6,Leftover,-0,0%
7,White River,23520,29,DE011P2R,180,25,0,206,317,0.65,1431,No,A,L_U,0 Pref Points,38,44,86.0%,86.0%,D,E,011,P2,R,P2R,0,400,202,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"11,12,13,22,23,24,211","11 All Rifle,12 All Rifle,13 All Rifle,22 All Rifle,23 All Rifle,24 All Rifle,211 All Rifle",4103062,2458283,59.9%,7.725937360927034e-5,1.2895179277568937e-4,0 Pref Points,31.0%,0,0 Pref Points,27.0%,0,0.14,0.14,0.69,0.69,0.73,NA,0.73,-0.29500000000000015,-0.07000000000000028,Choice 2,0.9299999999999997,93%
7,White River,23520,29,DE011P2R,180,25,0,206,317,0.65,1431,No,A,L_R,Leftover Choice 1,28,34,82.0%,100.0%,D,E,011,P2,R,P2R,0,400,202,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"11,12,13,22,23,24,211","11 All Rifle,12 All Rifle,13 All Rifle,22 All Rifle,23 All Rifle,24 All Rifle,211 All Rifle",4103062,2458283,59.9%,7.725937360927034e-5,1.2895179277568937e-4,0 Pref Points,56.0%,0,0 Pref Points,36.0%,0,0.18000000000000005,0.18000000000000005,0.43999999999999995,0.43999999999999995,0.64,NA,0.64,-0.23000000000000015,-0.04000000000000015,Choice 2,0.9599999999999999,96%
8,State Bridge,12920,24,DE015P2R,8,5,0,12,29,0.41399999999999998,162,No,A,A_R,Choice 3,2,8,25.0%,100.0%,D,E,015,P2,R,P2R,-2,35,24,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,15,15 All Rifle,539743,351922,65.2%,5.3729274858590105e-5,8.24046237518541e-5,Choice 3,50.0%,-2,Leftover,100.0%,0,0.75,-1.25,0.5,-1.5,0,-4,0,-0.6249999999999998,-2.166666666666666,Choice 4,0.8333333333333339,83%
8,State Bridge,12920,24,DE015P2R,8,5,0,12,29,0.41399999999999998,162,No,A,A_NR,0 Pref Points,4,4,100.0%,100.0%,D,E,015,P2,R,P2R,0,35,24,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,15,15 All Rifle,539743,351922,65.2%,5.3729274858590105e-5,8.24046237518541e-5,0 Pref Points,100.0%,0,Leftover,100.0%,0,0,0,0,0,0,-4,0,-0,-0,Choice 2,-0,0%
8,State Bridge,12920,24,DE015P2R,8,5,0,12,29,0.41399999999999998,162,No,A,Y_R,None Drawn,NA,NA,NA,100.0%,D,E,015,P2,R,P2R,0,35,24,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,15,15 All Rifle,539743,351922,65.2%,5.3729274858590105e-5,8.24046237518541e-5,0 Pref Points,100.0%,0,Leftover,100.0%,0,NA,NA,0,0,0,-4,0,0,0,Choice 2,-0,0%
8,State Bridge,12920,24,DE015P2R,8,5,0,12,29,0.41399999999999998,162,No,A,Y_NR,0 Pref Points,1,1,100.0%,NA,D,E,015,P2,R,P2R,0,35,24,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,15,15 All Rifle,539743,351922,65.2%,5.3729274858590105e-5,8.24046237518541e-5,No Apps,NA,0,Leftover,100.0%,0,0,0,NA,NA,0,-4,0,0,0,Choice 2,-0,0%
8,State Bridge,12920,24,DE015P2R,8,5,0,12,29,0.41399999999999998,162,No,A,L_U,Leftover Choice 1,1,4,25.0%,100.0%,D,E,015,P2,R,P2R,0,35,24,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,15,15 All Rifle,539743,351922,65.2%,5.3729274858590105e-5,8.24046237518541e-5,Leftover Choice 1,50.0%,0,0 Pref Points,75.0%,0,0.75,0.75,0.5,0.5,0.25,NA,0.25,0.25,1,1 Preference Points,1,100%
8,State Bridge,12920,24,DE015P2R,8,5,0,12,29,0.41399999999999998,162,No,A,L_R,Leftover Choice 1,3,4,75.0%,100.0%,D,E,015,P2,R,P2R,0,35,24,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,15,15 All Rifle,539743,351922,65.2%,5.3729274858590105e-5,8.24046237518541e-5,Leftover Choice 2,67.0%,0,Leftover Choice 1,50.0%,0,0.25,0.25,0.32999999999999996,0.32999999999999996,0.5,NA,0.5,-0.1250000000000001,0.10999999999999999,0 Preference Points,0.89,89%
9,Middle Park,8560,31,DE018P2R,28,13,0,40,72,0.55600000000000005,283,No,A,A_R,Choice 2,7,31,23.0%,100.0%,D,E,018,P2,R,P2R,-1,90,62,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"18,27,28,37,181,371","18 All Rifle,27 All Rifle,28 All Rifle,37 All Rifle,181 All Rifle,371 All Rifle",2607017,1746064,67%,2.761777157571278e-5,4.123560190233577e-5,1 Pref Points,45.0%,1,0 Pref Points,34.0%,0,0.77,-0.22999999999999998,0.55,1.55,0.6599999999999999,NA,0.6599999999999999,-0.4450000000000003,-0.2300000000000002,Choice 2,0.7699999999999998,77%
9,Middle Park,8560,31,DE018P2R,28,13,0,40,72,0.55600000000000005,283,No,A,A_NR,Choice 2,1,17,6.0%,100.0%,D,E,018,P2,R,P2R,-1,90,62,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"18,27,28,37,181,371","18 All Rifle,27 All Rifle,28 All Rifle,37 All Rifle,181 All Rifle,371 All Rifle",2607017,1746064,67%,2.761777157571278e-5,4.123560190233577e-5,1 Pref Points,12.0%,1,0 Pref Points,31.0%,0,0.94,-0.06000000000000005,0.88,1.88,0.69,NA,0.69,-0.37500000000000044,0.086666666666666,0 Preference Points,0.913333333333334,91%
9,Middle Park,8560,31,DE018P2R,28,13,0,40,72,0.55600000000000005,283,No,A,Y_R,Choice 2,2,3,67.0%,NA,D,E,018,P2,R,P2R,-1,90,62,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"18,27,28,37,181,371","18 All Rifle,27 All Rifle,28 All Rifle,37 All Rifle,181 All Rifle,371 All Rifle",2607017,1746064,67%,2.761777157571278e-5,4.123560190233577e-5,0 Pref Points,43.0%,0,Choice 2,50.0%,-1,0.32999999999999996,-0.67,0.5700000000000001,0.5700000000000001,0.5,NA,-0.5,-0.08500000000000024,-0.3700000000000004,Choice 2,0.6299999999999997,63%
9,Middle Park,8560,31,DE018P2R,28,13,0,40,72,0.55600000000000005,283,No,A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,E,018,P2,R,P2R,0,90,62,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,"18,27,28,37,181,371","18 All Rifle,27 All Rifle,28 All Rifle,37 All Rifle,181 All Rifle,371 All Rifle",2607017,1746064,67%,2.761777157571278e-5,4.123560190233577e-5,None Drawn,NA,0,No Apps,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,Middle Park,8560,31,DE018P2R,28,13,0,40,72,0.55600000000000005,283,No,A,L_U,Choice 2,2,6,33.0%,100.0%,D,E,018,P2,R,P2R,-1,90,62,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"18,27,28,37,181,371","18 All Rifle,27 All Rifle,28 All Rifle,37 All Rifle,181 All Rifle,371 All Rifle",2607017,1746064,67%,2.761777157571278e-5,4.123560190233577e-5,0 Pref Points,67.0%,0,Choice 2,30.0%,-1,0.6699999999999999,-0.33000000000000007,0.32999999999999996,0.32999999999999996,0.7,NA,-0.30000000000000004,-0.015000000000000149,-0.13000000000000028,Choice 2,0.8699999999999997,87%
9,Middle Park,8560,31,DE018P2R,28,13,0,40,72,0.55600000000000005,283,No,A,L_R,Leftover Choice 1,4,6,67.0%,100.0%,D,E,018,P2,R,P2R,0,90,62,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"18,27,28,37,181,371","18 All Rifle,27 All Rifle,28 All Rifle,37 All Rifle,181 All Rifle,371 All Rifle",2607017,1746064,67%,2.761777157571278e-5,4.123560190233577e-5,Choice 2,12.0%,-1,Choice 2,50.0%,-1,0.32999999999999996,0.32999999999999996,0.88,-0.12,0.5,NA,-0.5,0.41500000000000015,0.7333333333333334,0 Preference Points,0.2666666666666666,27%
43,Sweetwater Creek,6790,18,DE025P2R,14,3,0,17,44,0.38600000000000001,175,No,A,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,025,P2,R,P2R,-4,55,36,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"25,26","25 All Rifle,26 All Rifle",514210,337701,65.7%,8.55681530892048e-5,1.3029277378509392e-4,Leftover,100.0%,-4,0 Pref Points,92.0%,0,0,-4,0,-4,0.07999999999999996,NA,0.07999999999999996,-2.04,-6.72,Leftover,0.28000000000000025,28%
43,Sweetwater Creek,6790,18,DE025P2R,14,3,0,17,44,0.38600000000000001,175,No,A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,025,P2,R,P2R,-4,55,36,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"25,26","25 All Rifle,26 All Rifle",514210,337701,65.7%,8.55681530892048e-5,1.3029277378509392e-4,Leftover,100.0%,-4,0 Pref Points,100.0%,0,0,-4,0,-4,0,NA,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
43,Sweetwater Creek,6790,18,DE025P2R,14,3,0,17,44,0.38600000000000001,175,No,A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,025,P2,R,P2R,-4,55,36,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"25,26","25 All Rifle,26 All Rifle",514210,337701,65.7%,8.55681530892048e-5,1.3029277378509392e-4,Leftover,100.0%,-4,Choice 2,50.0%,-1,0,-4,0,-4,0.5,NA,-0.5,-1.7500000000000004,-6.333333333333334,Leftover,0.6666666666666661,67%
43,Sweetwater Creek,6790,18,DE025P2R,14,3,0,17,44,0.38600000000000001,175,No,A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,025,P2,R,P2R,-4,55,36,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"25,26","25 All Rifle,26 All Rifle",514210,337701,65.7%,8.55681530892048e-5,1.3029277378509392e-4,Leftover,100.0%,-4,0 Pref Points,100.0%,0,0,-4,0,-4,0,NA,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
43,Sweetwater Creek,6790,18,DE025P2R,14,3,0,17,44,0.38600000000000001,175,No,A,L_U,Leftover Choice 1,2,3,67.0%,100.0%,D,E,025,P2,R,P2R,0,55,36,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"25,26","25 All Rifle,26 All Rifle",514210,337701,65.7%,8.55681530892048e-5,1.3029277378509392e-4,0 Pref Points,83.0%,0,Leftover Choice 3,50.0%,0,0.32999999999999996,0.32999999999999996,0.17000000000000004,0.17000000000000004,0.5,NA,0.5,-0.08500000000000005,0.16333333333333322,0 Preference Points,0.8366666666666668,84%
43,Sweetwater Creek,6790,18,DE025P2R,14,3,0,17,44,0.38600000000000001,175,No,A,L_R,Leftover Choice 3,3,5,60.0%,100.0%,D,E,025,P2,R,P2R,0,55,36,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"25,26","25 All Rifle,26 All Rifle",514210,337701,65.7%,8.55681530892048e-5,1.3029277378509392e-4,Leftover Choice 3,100.0%,0,Leftover Choice 3,50.0%,0,0.4,0.4,0,0,0.5,NA,0.5,-0.05,0.20000000000000007,0 Preference Points,0.7999999999999999,80%
43,Sweetwater Creek,6790,18,DE034P2R,0,4,0,4,7,0.57099999999999995,37,Yes,A,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,034,P2,R,P2R,-4,15,3,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,34,34 All Rifle,208574,191998,92.1%,3.356123006702657e-5,3.645871311159491e-5,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
43,Sweetwater Creek,6790,18,DE034P2R,0,4,0,4,7,0.57099999999999995,37,Yes,A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,034,P2,R,P2R,-4,15,3,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,34,34 All Rifle,208574,191998,92.1%,3.356123006702657e-5,3.645871311159491e-5,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
43,Sweetwater Creek,6790,18,DE034P2R,0,4,0,4,7,0.57099999999999995,37,Yes,A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,034,P2,R,P2R,-4,15,3,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,34,34 All Rifle,208574,191998,92.1%,3.356123006702657e-5,3.645871311159491e-5,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
43,Sweetwater Creek,6790,18,DE034P2R,0,4,0,4,7,0.57099999999999995,37,Yes,A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,034,P2,R,P2R,-4,15,3,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,34,34 All Rifle,208574,191998,92.1%,3.356123006702657e-5,3.645871311159491e-5,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
43,Sweetwater Creek,6790,18,DE034P2R,0,4,0,4,7,0.57099999999999995,37,Yes,A,L_U,No Apps,NA,NA,NA,NA,D,E,034,P2,R,P2R,0,15,3,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,34,34 All Rifle,208574,191998,92.1%,3.356123006702657e-5,3.645871311159491e-5,No Apps,NA,0,0 Pref Points,50.0%,0,NA,NA,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA
43,Sweetwater Creek,6790,18,DE034P2R,0,4,0,4,7,0.57099999999999995,37,Yes,A,L_R,No Apps,NA,NA,NA,NA,D,E,034,P2,R,P2R,0,15,3,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,34,34 All Rifle,208574,191998,92.1%,3.356123006702657e-5,3.645871311159491e-5,No Apps,NA,0,0 Pref Points,50.0%,0,NA,NA,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA
8,State Bridge,12920,24,DE035P2R,7,0,0,7,15,0.46700000000000003,66,Yes,A,A_R,Choice 2,4,10,40.0%,100.0%,D,E,035,P2,R,P2R,-1,20,6,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"35,36,45","35 All Rifle,36 All Rifle,45 All Rifle",1040280,836649,80.4%,1.4419194832160573e-5,1.7928665426003018e-5,Choice 4,40.0%,-3,0 Pref Points,88.0%,0,0.6,-0.4,0.6,-2.4,0.12,NA,0.12,-0.2599999999999998,-1.4133333333333329,Choice 3,0.5866666666666671,59%
NA,NA,NA,NA,DE035P2R,7,0,0,7,15,0.46700000000000003,66,Yes,A,A_R,Choice 2,4,10,40.0%,100.0%,D,E,035,P2,R,P2R,-1,20,6,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,361,361 All Rifle,1040280,836649,80.4%,1.4419194832160573e-5,1.7928665426003018e-5,Choice 4,40.0%,-3,0 Pref Points,88.0%,0,0.6,-0.4,0.6,-2.4,0.12,NA,0.12,-0.2599999999999998,-1.4133333333333329,Choice 3,0.5866666666666671,59%
