Tag,List,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Quota,Choice 1 Applicants,Dates,Notes,New,HD,hybrid,PLO,RFW,OTC,NoApps,nopoints,Valid GMUs,harvestunit,Total_Acres,Public_Acres,Public_Percent,Drawn_out_level24,Chance_at_DOL24,DOL24,Drawn_out_level23,Chance_at_DOL23,DOL23,Chance_at_DOLN,DOLE25,Chance_at_DOLN24,DOLE24,Chance_at_DOLN23,DOL3,DOLE23,slope,predictedDrawnOut,PredPrefPoints,Predpercent,PredPrefPercent
DF069P2R,B,Y_NR,None Drawn,NA,NA,NA,100.0%,D,F,069,P2,R,P2R,0,125,106,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,"69,84,86,691,861","69 All Rifle,84 All Rifle,86 All Rifle,691 All Rifle,861 All Rifle",2616016,933137,35.7%,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF069P2R,B,L_U,Choice 2,2,17,12.0%,100.0%,D,F,069,P2,R,P2R,-1,125,106,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"69,84,86,691,861","69 All Rifle,84 All Rifle,86 All Rifle,691 All Rifle,861 All Rifle",2616016,933137,35.7%,Choice 3,5.0%,-2,0 Pref Points,86.0%,0,0.88,-0.12,0.95,-1.05,0.14,NA,0.14,-0.1299999999999999,-0.6033333333333333,Choice 2,0.3966666666666667,40%
DF069P2R,B,L_R,Leftover Choice 2,3,10,30.0%,100.0%,D,F,069,P2,R,P2R,0,125,106,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"69,84,86,691,861","69 All Rifle,84 All Rifle,86 All Rifle,691 All Rifle,861 All Rifle",2616016,933137,35.7%,Leftover Choice 3,100.0%,0,Leftover Choice 2,75.0%,0,0.7,0.7,0,0,0.25,NA,0.25,0.22500000000000003,0.7666666666666666,0 Preference Points,0.2333333333333334,23%
DF070P2R,B,A_R,Leftover,NA,NA,100.0%,100.0%,D,F,070,P2,R,P2R,-4,40,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,70,70 All Rifle,1560511,1053575,67.5%,Choice 2,50.0%,-1,Choice 2,6.0%,-1,0,-4,0.5,-0.5,0.94,NA,-0.06000000000000005,-1.9700000000000004,-5.46,Leftover,0.54,54%
DF070P2R,B,A_NR,Leftover,NA,NA,100.0%,100.0%,D,F,070,P2,R,P2R,-4,40,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,70,70 All Rifle,1560511,1053575,67.5%,None Drawn,NA,0,Choice 2,20.0%,-1,0,-4,NA,NA,0.8,NA,-0.19999999999999996,-1.9,-5.8999999999999995,Leftover,0.10000000000000053,10%
DF070P2R,B,Y_R,Leftover,NA,NA,100.0%,100.0%,D,F,070,P2,R,P2R,-4,40,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,70,70 All Rifle,1560511,1053575,67.5%,Choice 2,100.0%,-1,0 Pref Points,100.0%,0,0,-4,0,-1,0,NA,0,-2.0000000000000004,-5.666666666666666,Leftover,0.3333333333333339,33%
DF070P2R,B,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,F,070,P2,R,P2R,-4,40,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,70,70 All Rifle,1560511,1053575,67.5%,None Drawn,NA,0,0 Pref Points,100.0%,0,0,-4,NA,NA,0,NA,0,-2,-6,Leftover,-0,0%
DF070P2R,B,L_U,Leftover Choice 1,1,5,20.0%,100.0%,D,F,070,P2,R,P2R,0,40,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,70,70 All Rifle,1560511,1053575,67.5%,Leftover Choice 1,100.0%,0,0 Pref Points,100.0%,0,0.8,0.8,0,0,0,NA,0,0.40000000000000013,1.0666666666666669,1 Preference Points,0.9333333333333331,93%
DF070P2R,B,L_R,Leftover Choice 1,4,5,80.0%,100.0%,D,F,070,P2,R,P2R,0,40,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,70,70 All Rifle,1560511,1053575,67.5%,Leftover Choice 3,33.0%,0,Leftover Choice 1,100.0%,0,0.19999999999999996,0.19999999999999996,0.6699999999999999,0.6699999999999999,0,NA,0,0.09999999999999988,0.4899999999999997,0 Preference Points,0.5100000000000002,51%
DF072P2R,B,A_R,Leftover,NA,NA,100.0%,100.0%,D,F,072,P2,R,P2R,-4,75,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,72,72 All Rifle,991469,287760,29%,Choice 4,7.0%,-3,Choice 2,41.0%,-1,0,-4,0.9299999999999999,-2.0700000000000003,0.5900000000000001,NA,-0.4099999999999999,-1.7950000000000008,-5.750000000000001,Leftover,0.2499999999999991,25%
DF072P2R,B,A_NR,Leftover,NA,NA,100.0%,100.0%,D,F,072,P2,R,P2R,-4,75,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,72,72 All Rifle,991469,287760,29%,0 Pref Points,100.0%,0,None Drawn,NA,0,0,-4,0,0,NA,NA,NA,-4.000000000000001,-8.000000000000002,Leftover,0.9999999999999982,100%
DF072P2R,B,Y_R,Leftover,NA,NA,100.0%,100.0%,D,F,072,P2,R,P2R,-4,75,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,72,72 All Rifle,991469,287760,29%,Choice 3,25.0%,-2,Choice 2,40.0%,-1,0,-4,0.75,-1.25,0.6,NA,-0.4,-1.8000000000000003,-5.483333333333333,Leftover,0.5166666666666666,52%
DF072P2R,B,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,F,072,P2,R,P2R,-4,75,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,72,72 All Rifle,991469,287760,29%,No Apps,NA,0,No Apps,NA,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF072P2R,B,L_U,Leftover Choice 2,3,11,27.0%,100.0%,D,F,072,P2,R,P2R,0,75,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,72,72 All Rifle,991469,287760,29%,Leftover Choice 2,25.0%,0,Leftover Choice 2,25.0%,0,0.73,0.73,0.75,0.75,0.75,NA,0.75,-0.010000000000000099,0.7233333333333332,0 Preference Points,0.27666666666666684,28%
DF072P2R,B,L_R,Leftover Choice 2,7,11,64.0%,100.0%,D,F,072,P2,R,P2R,0,75,13,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,72,72 All Rifle,991469,287760,29%,Leftover Choice 3,67.0%,0,Leftover Choice 3,20.0%,0,0.36,0.36,0.32999999999999996,0.32999999999999996,0.8,NA,0.8,-0.22000000000000017,0.05666666666666653,0 Preference Points,0.9433333333333335,94%
DF075P2R,B,A_R,Leftover,NA,NA,100.0%,100.0%,D,F,075,P2,R,P2R,-4,60,10,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"75,751","75 All Rifle,751 All Rifle",1125998,628165,55.8%,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
DF075P2R,B,A_NR,Leftover,NA,NA,100.0%,100.0%,D,F,075,P2,R,P2R,-4,60,10,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"75,751","75 All Rifle,751 All Rifle",1125998,628165,55.8%,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
DF075P2R,B,Y_R,Leftover,NA,NA,100.0%,100.0%,D,F,075,P2,R,P2R,-4,60,10,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"75,751","75 All Rifle,751 All Rifle",1125998,628165,55.8%,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
DF075P2R,B,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,F,075,P2,R,P2R,-4,60,10,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"75,751","75 All Rifle,751 All Rifle",1125998,628165,55.8%,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
DF075P2R,B,L_U,Leftover Choice 1,2,2,100.0%,100.0%,D,F,075,P2,R,P2R,0,60,10,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"75,751","75 All Rifle,751 All Rifle",1125998,628165,55.8%,None Drawn,NA,0,Leftover Choice 2,100.0%,0,0,0,NA,NA,0,NA,0,0,0,Choice 2,-0,0%
DF075P2R,B,L_R,None Drawn,NA,NA,NA,NA,D,F,075,P2,R,P2R,0,60,10,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,"75,751","75 All Rifle,751 All Rifle",1125998,628165,55.8%,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF481P2R,B,A_R,Choice 2,8,20,40.0%,100.0%,D,F,481,P2,R,P2R,-1,25,12,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,481,481 All Rifle,298599,238190,79.8%,Choice 2,43.0%,-1,Choice 3,50.0%,-2,0.6,-0.4,0.5700000000000001,-0.42999999999999994,0.5,NA,-1.5,0.5500000000000003,0.3233333333333337,0 Preference Points,0.6766666666666663,68%
DF481P2R,B,A_NR,No Apps,NA,NA,NA,NA,D,F,481,P2,R,P2R,0,25,12,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,481,481 All Rifle,298599,238190,79.8%,No Apps,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF481P2R,B,Y_R,Choice 2,2,4,50.0%,NA,D,F,481,P2,R,P2R,-1,25,12,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,481,481 All Rifle,298599,238190,79.8%,Choice 2,20.0%,-1,Choice 3,75.0%,-2,0.5,-0.5,0.8,-0.19999999999999996,0.25,NA,-1.75,0.6250000000000004,0.43333333333333357,0 Preference Points,0.5666666666666664,57%
DF481P2R,B,Y_NR,No Apps,NA,NA,NA,100.0%,D,F,481,P2,R,P2R,0,25,12,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,481,481 All Rifle,298599,238190,79.8%,No Apps,NA,0,No Apps,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF481P2R,B,L_U,Leftover Choice 1,1,1,100.0%,100.0%,D,F,481,P2,R,P2R,0,25,12,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,481,481 All Rifle,298599,238190,79.8%,Leftover Choice 3,100.0%,0,Leftover Choice 3,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
DF481P2R,B,L_R,Leftover Choice 2,1,1,100.0%,100.0%,D,F,481,P2,R,P2R,0,25,12,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,481,481 All Rifle,298599,238190,79.8%,None Drawn,NA,0,None Drawn,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF511P2R,B,A_R,Choice 2,16,30,53.0%,100.0%,D,F,511,P2,R,P2R,-1,40,17,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,511,511 All Rifle,384760,236507,61.5%,Choice 3,9.0%,-2,Choice 2,20.0%,-1,0.47,-0.53,0.91,-1.0899999999999999,0.8,NA,-0.19999999999999996,-0.16499999999999992,-0.9366666666666665,Choice 2,0.06333333333333346,6%
DF511P2R,B,A_NR,Choice 2,1,1,100.0%,100.0%,D,F,511,P2,R,P2R,-1,40,17,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,511,511 All Rifle,384760,236507,61.5%,None Drawn,NA,0,0 Pref Points,100.0%,0,0,-1,NA,NA,0,NA,0,-0.5,-1.5,Choice 3,0.5,50%
DF511P2R,B,Y_R,Choice 3,1,2,50.0%,NA,D,F,511,P2,R,P2R,-2,40,17,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,511,511 All Rifle,384760,236507,61.5%,Choice 2,80.0%,-1,Choice 3,50.0%,-2,0.5,-1.5,0.19999999999999996,-0.8,0.5,NA,-1.5,-0,-1.2666666666666666,Choice 3,0.7333333333333334,73%
DF511P2R,B,Y_NR,No Apps,NA,NA,NA,100.0%,D,F,511,P2,R,P2R,0,40,17,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,511,511 All Rifle,384760,236507,61.5%,No Apps,NA,0,No Apps,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF511P2R,B,L_U,Leftover Choice 3,1,1,100.0%,100.0%,D,F,511,P2,R,P2R,0,40,17,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,511,511 All Rifle,384760,236507,61.5%,Leftover Choice 2,100.0%,0,Leftover Choice 3,100.0%,0,0,0,0,0,0,NA,0,-0,-0,Choice 2,-0,0%
DF511P2R,B,L_R,None Drawn,NA,NA,NA,NA,D,F,511,P2,R,P2R,0,40,17,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,511,511 All Rifle,384760,236507,61.5%,None Drawn,NA,0,None Drawn,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DF741P2R,B,A_R,Choice 4,3,4,75.0%,100.0%,D,F,741,P2,R,P2R,-3,20,9,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,741,741 All Rifle,487967,15025,3.1%,Choice 2,45.0%,-1,Leftover,100.0%,0,0.25,-2.75,0.55,-0.44999999999999996,0,-4,0,-1.3750000000000002,-3.8166666666666664,Leftover,0.18333333333333357,18%
DF741P2R,B,A_NR,None Drawn,NA,NA,NA,NA,D,F,741,P2,R,P2R,0,20,9,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,741,741 All Rifle,487967,15025,3.1%,None Drawn,NA,0,Leftover,100.0%,0,NA,NA,NA,NA,0,-4,0,NA,NA,NA,NA,NA
DF741P2R,B,Y_R,Choice 3,1,1,100.0%,100.0%,D,F,741,P2,R,P2R,-2,20,9,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,741,741 All Rifle,487967,15025,3.1%,0 Pref Points,100.0%,0,Leftover,100.0%,0,0,-2,0,0,0,-4,0,-1.0000000000000002,-2.6666666666666665,Choice 4,0.3333333333333335,33%
DF741P2R,B,Y_NR,Choice 4,1,3,33.0%,100.0%,D,F,741,P2,R,P2R,-3,20,9,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,741,741 All Rifle,487967,15025,3.1%,None Drawn,NA,0,Leftover,100.0%,0,0.6699999999999999,-2.33,NA,NA,0,-4,0,-1.165,-3.495,Leftover,0.5049999999999999,50%
DF741P2R,B,L_U,Choice 4,1,1,100.0%,100.0%,D,F,741,P2,R,P2R,-3,20,9,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,741,741 All Rifle,487967,15025,3.1%,Leftover Choice 3,100.0%,0,Choice 2,50.0%,-1,0,-3,0,0,0.5,NA,-0.5,-1.2500000000000002,-3.666666666666667,Leftover,0.33333333333333304,33%
DF741P2R,B,L_R,Leftover Choice 2,2,2,100.0%,100.0%,D,F,741,P2,R,P2R,0,20,9,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,741,741 All Rifle,487967,15025,3.1%,None Drawn,NA,0,None Drawn,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM031P2R,A,A_R,Leftover,NA,NA,100.0%,100.0%,D,M,031,P2,R,P2R,-4,45,19,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"31,32","31 All Rifle,32 All Rifle",1078287,561779,52.1%,Choice 2,29.0%,-1,Choice 2,24.0%,-1,0,-4,0.71,-0.29000000000000004,0.76,NA,-0.24,-1.8800000000000008,-5.270000000000001,Leftover,0.72999999999999865,73%
DM031P2R,A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,M,031,P2,R,P2R,-4,45,19,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"31,32","31 All Rifle,32 All Rifle",1078287,561779,52.1%,Choice 2,83.0%,-1,Choice 2,20.0%,-1,0,-4,0.17000000000000004,-0.83,0.8,NA,-0.19999999999999996,-1.9000000000000006,-5.476666666666667,Leftover,0.5233333333333334,52%
DM031P2R,A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,M,031,P2,R,P2R,-4,45,19,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"31,32","31 All Rifle,32 All Rifle",1078287,561779,52.1%,Choice 2,100.0%,-1,None Drawn,NA,0,0,-4,0,-1,NA,NA,NA,-3,-7,Leftover,-0,0%
DM031P2R,A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,M,031,P2,R,P2R,-4,45,19,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"31,32","31 All Rifle,32 All Rifle",1078287,561779,52.1%,0 Pref Points,100.0%,0,No Apps,NA,0,0,-4,0,0,NA,NA,NA,-4.000000000000001,-8.000000000000002,Leftover,0.9999999999999982,100%
DM031P2R,A,L_U,Choice 2,1,25,4.0%,100.0%,D,M,031,P2,R,P2R,-1,45,19,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"31,32","31 All Rifle,32 All Rifle",1078287,561779,52.1%,0 Pref Points,30.0%,0,0 Pref Points,25.0%,0,0.96,-0.040000000000000036,0.7,0.7,0.75,NA,0.75,-0.39500000000000035,-0.3200000000000003,Choice 2,0.6799999999999997,68%
DM031P2R,A,L_R,Choice 2,4,25,16.0%,100.0%,D,M,031,P2,R,P2R,-1,45,19,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"31,32","31 All Rifle,32 All Rifle",1078287,561779,52.1%,0 Pref Points,40.0%,0,0 Pref Points,50.0%,0,0.84,-0.16000000000000003,0.6,0.6,0.5,NA,0.5,-0.33000000000000024,-0.3466666666666669,Choice 2,0.6533333333333331,65%
DM033P2R,A,A_R,Leftover,NA,NA,100.0%,100.0%,D,M,033,P2,R,P2R,-4,60,8,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,33,33 All Rifle,450288,339388,75.4%,Leftover,100.0%,-4,Choice 4,50.0%,-3,0,-4,0,-4,0.5,NA,-2.5,-0.7499999999999996,-4.999999999999999,Leftover,8.881784197001252e-16,0%
DM033P2R,A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,M,033,P2,R,P2R,-4,60,8,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,33,33 All Rifle,450288,339388,75.4%,Leftover,100.0%,-4,None Drawn,NA,0,0,-4,0,-4,NA,NA,NA,-1.2560739669470201e-15,-4.000000000000002,Leftover,0.9999999999999982,100%
DM033P2R,A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,M,033,P2,R,P2R,-4,60,8,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,33,33 All Rifle,450288,339388,75.4%,Leftover,100.0%,-4,0 Pref Points,100.0%,0,0,-4,0,-4,0,NA,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
DM033P2R,A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,M,033,P2,R,P2R,-4,60,8,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,33,33 All Rifle,450288,339388,75.4%,Leftover,100.0%,-4,No Apps,NA,0,0,-4,0,-4,NA,NA,NA,-1.2560739669470201e-15,-4.000000000000002,Leftover,0.9999999999999982,100%
DM033P2R,A,L_U,Leftover Choice 3,1,1,100.0%,100.0%,D,M,033,P2,R,P2R,0,60,8,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,33,33 All Rifle,450288,339388,75.4%,0 Pref Points,25.0%,0,Leftover Choice 3,100.0%,0,0,0,0.75,0.75,0,NA,0,-1.5700924586837757e-16,0.24999999999999975,0 Preference Points,0.7500000000000002,75%
DM033P2R,A,L_R,None Drawn,NA,NA,NA,NA,D,M,033,P2,R,P2R,0,60,8,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,Yes,N,33,33 All Rifle,450288,339388,75.4%,0 Pref Points,25.0%,0,None Drawn,NA,0,NA,NA,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,NA
DM040P2R,A,A_R,2 Pref Points,5,7,71.0%,71.0%,D,M,040,P2,R,P2R,2,20,45,Oct. 24-Nov. 1,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",NA,No,No,Yes,No,No,NA,N,40,40 All Rifle,786772,458993,58.3%,2 Pref Points,62.0%,2,2 Pref Points,43.0%,2,0.29000000000000004,2.29,0.38,2.38,0.5700000000000001,NA,2.5700000000000003,-0.14000000000000082,2.133333333333333,2 Preference Points,0.8666666666666671,87%
DM040P2R,A,A_NR,2 Pref Points,3,5,60.0%,60.0%,D,M,040,P2,R,P2R,2,20,45,Oct. 24-Nov. 1,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",NA,No,No,Yes,No,No,NA,N,40,40 All Rifle,786772,458993,58.3%,3 Pref Points,100.0%,3,2 Pref Points,100.0%,2,0.4,2.4,0,3,0,NA,2,0.19999999999999937,2.866666666666666,2 Preference Points,0.1333333333333342,13%
DM040P2R,A,Y_R,None Drawn,NA,NA,NA,NA,D,M,040,P2,R,P2R,0,20,45,Oct. 24-Nov. 1,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",NA,No,No,Yes,No,No,Yes,N,40,40 All Rifle,786772,458993,58.3%,2 Pref Points,100.0%,2,2 Pref Points,100.0%,2,NA,NA,0,2,0,NA,2,6.280369834735099e-16,2.0000000000000013,2 Preference Points,0.9999999999999987,100%
DM040P2R,A,Y_NR,No Apps,NA,NA,NA,NA,D,M,040,P2,R,P2R,0,20,45,Oct. 24-Nov. 1,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",NA,No,No,Yes,No,No,Yes,N,40,40 All Rifle,786772,458993,58.3%,No Apps,NA,0,No Apps,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DM040P2R,A,L_U,0 Pref Points,1,5,20.0%,20.0%,D,M,040,P2,R,P2R,0,20,45,Oct. 24-Nov. 1,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",NA,No,No,Yes,No,No,NA,N,40,40 All Rifle,786772,458993,58.3%,1 Pref Points,33.0%,1,1 Pref Points,100.0%,1,0.8,0.8,0.6699999999999999,1.67,0,NA,1,-0.10000000000000059,0.9566666666666659,0 Preference Points,0.04333333333333411,4%
DM040P2R,A,L_R,0 Pref Points,2,5,40.0%,40.0%,D,M,040,P2,R,P2R,0,20,45,Oct. 24-Nov. 1,"Landowner permission is advisable before applying. Most land is private.,Private Land Only",NA,No,No,Yes,No,No,NA,N,40,40 All Rifle,786772,458993,58.3%,1 Pref Points,67.0%,1,0 Pref Points,29.0%,0,0.6,0.6,0.32999999999999996,1.33,0.71,NA,0.71,-0.055000000000000104,0.7699999999999998,0 Preference Points,0.2300000000000002,23%
DM041P2R,A,A_R,0 Pref Points,42,46,91.0%,91.0%,D,M,041,P2,R,P2R,0,200,181,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"41,42,421","41 All Rifle,42 All Rifle,421 All Rifle",1574530,957437,60.8%,0 Pref Points,83.0%,0,0 Pref Points,56.0%,0,0.08999999999999997,0.08999999999999997,0.17000000000000004,0.17000000000000004,0.43999999999999995,NA,0.43999999999999995,-0.17500000000000013,-0.1166666666666667,Choice 2,0.8833333333333333,88%
DM041P2R,A,A_NR,0 Pref Points,64,75,85.0%,85.0%,D,M,041,P2,R,P2R,0,200,181,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"41,42,421","41 All Rifle,42 All Rifle,421 All Rifle",1574530,957437,60.8%,0 Pref Points,74.0%,0,0 Pref Points,62.0%,0,0.15000000000000002,0.15000000000000002,0.26,0.26,0.38,NA,0.38,-0.11500000000000003,0.033333333333333326,0 Preference Points,0.9666666666666667,97%
DM041P2R,A,Y_R,0 Pref Points,9,13,69.0%,50.0%,D,M,041,P2,R,P2R,0,200,181,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"41,42,421","41 All Rifle,42 All Rifle,421 All Rifle",1574530,957437,60.8%,0 Pref Points,67.0%,0,0 Pref Points,64.0%,0,0.31000000000000005,0.31000000000000005,0.32999999999999996,0.32999999999999996,0.36,NA,0.36,-0.02500000000000005,0.2833333333333333,0 Preference Points,0.7166666666666667,72%
DM041P2R,A,Y_NR,0 Pref Points,1,2,50.0%,69.0%,D,M,041,P2,R,P2R,0,200,181,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,N,"41,42,421","41 All Rifle,42 All Rifle,421 All Rifle",1574530,957437,60.8%,0 Pref Points,75.0%,0,0 Pref Points,40.0%,0,0.5,0.5,0.25,0.25,0.6,NA,0.6,-0.050000000000000155,0.34999999999999987,0 Preference Points,0.6500000000000001,65%
DM041P2R,A,L_U,Choice 2,2,38,5.0%,100.0%,D,M,041,P2,R,P2R,-1,200,181,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"41,42,421","41 All Rifle,42 All Rifle,421 All Rifle",1574530,957437,60.8%,0 Pref Points,86.0%,0,Choice 2,7.0%,-1,0.95,-0.050000000000000044,0.14,0.14,0.9299999999999999,NA,-0.07000000000000006,0.009999999999999988,0.026666666666666616,0 Preference Points,0.9733333333333334,97%
DM041P2R,A,L_R,Leftover Choice 1,11,26,42.0%,100.0%,D,M,041,P2,R,P2R,0,200,181,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"41,42,421","41 All Rifle,42 All Rifle,421 All Rifle",1574530,957437,60.8%,Choice 3,20.0%,-2,Choice 3,18.0%,-2,0.5800000000000001,0.5800000000000001,0.8,-1.2,0.8200000000000001,NA,-1.18,0.8800000000000007,1.160000000000001,1 Preference Points,0.839999999999999,84%
DM052P2R,A,A_R,Leftover,NA,NA,100.0%,100.0%,D,M,052,P2,R,P2R,-4,335,53,Oct. 24-Nov. 1,Private Land Only,NA,No,No,Yes,No,No,NA,Y,"52,411,521","52 All Rifle,411 All Rifle,521 All Rifle",1062146,690179,65%,Leftover,100.0%,-4,Leftover,100.0%,0,0,-4,0,-4,0,-4,0,-1.9999999999999998,-6.666666666666666,Leftover,0.3333333333333339,33%
